"customer_id";"customer_name";"gender";"birth_year";"registration_date";"email";"phone";"country";"city";"zip_code";"registration_channel";"loyalty_tier";"preferred_category";"avg_order_value_segment";"last_login_date";"total_orders";"total_spent"
1177;"User_1177";"Female";1993;"2022-07-05";"user1177@example.com";"16109418";"UK";"New York";"32754";"Mobile App";"Silver";"Electronics";"Low";"2024-10-29";6;5916.22
1178;"User_1178";"Male";1990;"2023-01-20";"user1178@example.com";"15728081";"USA";"New York";"30588";"Mobile App";"Silver";"Books";"Low";"2024-12-23";11;8449.19
1179;"User_1179";"Female";1980;"2021-08-31";"user1179@example.com";"16164157";"Canada";"Los Angeles";"72182";"Social Media";"Bronze";"Clothing";"Medium";"2024-12-07";6;6399.35
1180;"User_1180";"Female";1996;"2020-01-06";"user1180@example.com";"15906588";"USA";"London";"68687";"Mobile App";"Bronze";"Clothing";"Medium";"2024-06-02";9;9512.25
1181;"User_1181";"Female";1985;"2021-11-11";"user1181@example.com";"18776888";"USA";"Toronto";"70723";"Social Media";"Gold";"Sports";"Medium";"2024-08-17";7;6820.58
1182;"User_1182";"Male";1995;"2022-06-13";"user1182@example.com";"19466546";"Canada";"Los Angeles";"33638";"Social Media";"Gold";"Sports";"Low";"2024-11-09";12;9770.01
1183;"User_1183";"Female";1999;"2020-09-27";"user1183@example.com";"16742925";"USA";"Los Angeles";"10785";"Mobile App";"Bronze";"Electronics";"Medium";"2024-12-09";10;9777.96
1184;"User_1184";"Female";1985;"2022-03-21";"user1184@example.com";"18663915";"USA";"Los Angeles";"10227";"Web";"Silver";"Sports";"Medium";"2024-11-19";16;10404.84
1185;"User_1185";"Male";1976;"2021-07-12";"user1185@example.com";"15516652";"Canada";"London";"80483";"Mobile App";"Silver";"Electronics";"Medium";"2024-04-18";9;4929.74
1186;"User_1186";"Female";1985;"2020-04-08";"user1186@example.com";"16064501";"Canada";"Los Angeles";"17477";"Social Media";"Bronze";"Books";"Low";"2024-12-17";10;4141.85
1187;"User_1187";"Female";2004;"2021-06-09";"user1187@example.com";"19748274";"USA";"Los Angeles";"27211";"Web";"Gold";"Books";"High";"2024-12-30";7;4673.5
1188;"User_1188";"Male";1985;"2020-07-12";"user1188@example.com";"16992602";"UK";"Chicago";"89430";"Mobile App";"Silver";"Books";"Low";"2024-05-25";10;5329.64
1189;"User_1189";"Male";1981;"2023-03-26";"user1189@example.com";"14988359";"USA";"Chicago";"38387";"Web";"Silver";"Sports";"Low";"2024-05-27";5;4924.0
1190;"User_1190";"Female";2004;"2023-02-12";"user1190@example.com";"18139633";"Australia";"Chicago";"20217";"Web";"Bronze";"Sports";"High";"2024-09-25";9;6460.81
1191;"User_1191";"Male";1990;"2021-01-30";"user1191@example.com";"13007501";"Canada";"Chicago";"57488";"Mobile App";"Bronze";"Home";"Medium";"2024-12-09";5;2186.39
1192;"User_1192";"Female";1986;"2022-02-08";"user1192@example.com";"14141902";"USA";"Los Angeles";"21556";"Mobile App";"Bronze";"Clothing";"Medium";"2024-12-20";12;13259.17
1193;"User_1193";"Male";2001;"2022-10-20";"user1193@example.com";"18999148";"USA";"Chicago";"87104";"Mobile App";"Bronze";"Books";"Medium";"2024-09-02";9;8072.88
1194;"User_1194";"Female";1975;"2022-05-29";"user1194@example.com";"19033321";"USA";"New York";"36914";"Social Media";"Bronze";"Sports";"Medium";"2024-12-15";14;13799.71
1195;"User_1195";"Male";1993;"2023-05-22";"user1195@example.com";"14598712";"USA";"Toronto";"35704";"Web";"Gold";"Clothing";"Low";"2024-10-19";11;8575.96
1196;"User_1196";"Female";1996;"2022-01-14";"user1196@example.com";"17575680";"Canada";"Chicago";"32466";"Web";"Silver";"Books";"Low";"2024-10-25";10;5431.9
1197;"User_1197";"Female";1989;"2021-11-13";"user1197@example.com";"17328072";"USA";"London";"84018";"Social Media";"Bronze";"Books";"Low";"2024-12-29";6;3846.2
1198;"User_1198";"Female";1994;"2020-01-15";"user1198@example.com";"17801195";"USA";"Toronto";"29932";"Mobile App";"Bronze";"Clothing";"Low";"2024-09-04";15;11367.22
1199;"User_1199";"Female";1971;"2023-12-13";"user1199@example.com";"18985651";"Canada";"Sydney";"83224";"Web";"Silver";"Clothing";"Low";"2024-11-25";12;7550.16
1200;"User_1200";"Male";1978;"2021-01-02";"user1200@example.com";"17933697";"USA";"Sydney";"75595";"Mobile App";"Bronze";"Sports";"Medium";"2024-09-27";15;12389.86
1201;"User_1201";"Female";1997;"2021-09-29";"user1201@example.com";"16582057";"USA";"New York";"48199";"Social Media";"Platinum";"Clothing";"Low";"2024-11-06";8;7298.95
1202;"User_1202";"Male";1972;"2022-05-02";"user1202@example.com";"13873792";"USA";"Toronto";"38777";"Mobile App";"Silver";"Clothing";"Medium";"2024-08-09";6;3937.29
1203;"User_1203";"Male";1989;"2023-05-21";"user1203@example.com";"17203814";"Canada";"Toronto";"29054";"Social Media";"Gold";"Sports";"Medium";"2024-11-21";13;8431.0
1204;"User_1204";"Male";1975;"2021-11-30";"user1204@example.com";"14252031";"Canada";"New York";"57192";"Web";"Bronze";"Books";"Medium";"2024-10-06";14;11851.65
1205;"User_1205";"Female";2002;"2020-01-05";"user1205@example.com";"17712491";"Canada";"Sydney";"13339";"Web";"Silver";"Clothing";"Low";"2024-11-02";11;7151.45
1206;"User_1206";"Female";1970;"2020-08-18";"user1206@example.com";"18092859";"USA";"Chicago";"94709";"Social Media";"Bronze";"Home";"High";"2024-10-11";5;4549.7
1207;"User_1207";"Female";1975;"2023-05-09";"user1207@example.com";"14756061";"USA";"New York";"70534";"Mobile App";"Silver";"Electronics";"Low";"2024-11-27";7;4944.03
1208;"User_1208";"Male";2003;"2023-11-26";"user1208@example.com";"16666607";"USA";"London";"55955";"Web";"Bronze";"Clothing";"Low";"2024-11-18";9;8114.33
1209;"User_1209";"Male";1984;"2023-03-18";"user1209@example.com";"13173966";"USA";"New York";"48316";"Mobile App";"Silver";"Clothing";"Low";"2024-03-01";6;5990.7
1210;"User_1210";"Female";1995;"2022-10-08";"user1210@example.com";"13347773";"USA";"Los Angeles";"97022";"Mobile App";"Bronze";"Electronics";"Medium";"2024-11-28";6;5919.69
1211;"User_1211";"Male";1983;"2023-06-03";"user1211@example.com";"18725442";"USA";"Sydney";"66670";"Web";"Bronze";"Home";"Medium";"2024-09-08";14;10945.92
1212;"User_1212";"Male";1976;"2021-08-08";"user1212@example.com";"13314204";"USA";"Los Angeles";"40641";"Mobile App";"Bronze";"Books";"Low";"2024-11-17";15;9120.83
1213;"User_1213";"Male";2000;"2020-06-17";"user1213@example.com";"18751198";"UK";"Sydney";"71745";"Web";"Bronze";"Home";"High";"2024-11-06";10;6590.25
1214;"User_1214";"Female";1993;"2022-01-30";"user1214@example.com";"15552365";"USA";"Sydney";"29046";"Web";"Silver";"Electronics";"Low";"2024-11-12";11;7421.93
1215;"User_1215";"Female";2000;"2022-03-02";"user1215@example.com";"19662998";"USA";"Toronto";"26585";"Mobile App";"Platinum";"Clothing";"Low";"2024-12-08";9;3951.53
1216;"User_1216";"Male";1998;"2022-09-26";"user1216@example.com";"15307444";"Australia";"Chicago";"17087";"Web";"Silver";"Books";"Low";"2024-12-14";16;14265.82
1217;"User_1217";"Male";2001;"2020-05-31";"user1217@example.com";"18461025";"USA";"Chicago";"51430";"Web";"Bronze";"Home";"Medium";"2024-11-11";14;7984.7
1218;"User_1218";"Female";1986;"2022-10-12";"user1218@example.com";"18344724";"USA";"Sydney";"50711";"Social Media";"Bronze";"Home";"Low";"2024-12-04";8;3680.46
1219;"User_1219";"Female";1983;"2020-08-11";"user1219@example.com";"17734458";"Australia";"Sydney";"53316";"Mobile App";"Bronze";"Books";"Low";"2024-08-23";10;10937.78
1220;"User_1220";"Male";1993;"2021-05-18";"user1220@example.com";"15847593";"Australia";"Los Angeles";"88556";"Mobile App";"Bronze";"Home";"Low";"2024-10-21";7;4649.04
1221;"User_1221";"Female";1996;"2020-02-13";"user1221@example.com";"16199662";"USA";"London";"53543";"Web";"Platinum";"Electronics";"Low";"2024-10-09";11;9177.83
1222;"User_1222";"Male";1994;"2021-11-27";"user1222@example.com";"17198280";"Canada";"New York";"14471";"Web";"Bronze";"Books";"Low";"2024-08-29";6;5150.91
1223;"User_1223";"Male";2001;"2021-05-18";"user1223@example.com";"19508589";"USA";"Sydney";"71129";"Mobile App";"Gold";"Electronics";"Low";"2024-12-22";7;5640.79
1224;"User_1224";"Female";1987;"2023-06-18";"user1224@example.com";"18976404";"Canada";"Sydney";"37122";"Web";"Silver";"Books";"Low";"2024-11-10";11;8216.09
1225;"User_1225";"Male";1987;"2022-07-18";"user1225@example.com";"18719796";"UK";"New York";"78659";"Mobile App";"Silver";"Electronics";"Medium";"2024-11-29";8;5613.02
1226;"User_1226";"Female";1995;"2022-04-22";"user1226@example.com";"16245980";"USA";"New York";"86869";"Mobile App";"Gold";"Clothing";"Low";"2024-12-23";6;3797.71
1227;"User_1227";"Male";1978;"2020-12-16";"user1227@example.com";"15649573";"UK";"London";"61459";"Mobile App";"Bronze";"Clothing";"Low";"2024-09-26";9;5935.06
1228;"User_1228";"Male";2004;"2020-01-23";"user1228@example.com";"15123380";"Canada";"London";"48771";"Web";"Bronze";"Home";"Low";"2024-12-01";14;7921.23
1229;"User_1229";"Female";1977;"2021-08-20";"user1229@example.com";"13092517";"USA";"New York";"79326";"Web";"Gold";"Books";"Low";"2024-10-14";10;9980.06
1230;"User_1230";"Male";1989;"2022-12-02";"user1230@example.com";"18096887";"Canada";"Sydney";"42036";"Referral";"Silver";"Books";"Low";"2024-11-15";7;6167.4
1231;"User_1231";"Female";1991;"2021-04-10";"user1231@example.com";"15228859";"USA";"Sydney";"65087";"Referral";"Bronze";"Electronics";"Low";"2024-07-31";15;12035.93
1232;"User_1232";"Male";1988;"2020-02-09";"user1232@example.com";"17175642";"USA";"New York";"45878";"Mobile App";"Bronze";"Home";"Low";"2024-09-15";11;8027.25
1233;"User_1233";"Male";1999;"2020-10-29";"user1233@example.com";"14026319";"Australia";"Sydney";"11601";"Social Media";"Silver";"Home";"Low";"2024-12-09";11;9370.0
1234;"User_1234";"Male";1997;"2020-06-23";"user1234@example.com";"14594766";"USA";"London";"21788";"Mobile App";"Bronze";"Books";"Medium";"2024-12-15";13;8823.09
1235;"User_1235";"Female";2004;"2022-09-25";"user1235@example.com";"14357061";"USA";"New York";"62929";"Web";"Gold";"Clothing";"Low";"2024-09-04";9;5802.47
1236;"User_1236";"Male";1980;"2021-09-12";"user1236@example.com";"16976857";"UK";"London";"31307";"Web";"Bronze";"Books";"Low";"2024-12-01";11;5843.13
1237;"User_1237";"Female";2000;"2023-05-01";"user1237@example.com";"16918750";"Australia";"Sydney";"37129";"Web";"Silver";"Books";"Low";"2024-12-08";14;8281.07
1238;"User_1238";"Male";1999;"2020-08-31";"user1238@example.com";"18882077";"UK";"Sydney";"73869";"Mobile App";"Silver";"Sports";"Medium";"2024-12-03";14;11964.5
1239;"User_1239";"Female";1992;"2022-04-15";"user1239@example.com";"15767649";"USA";"Toronto";"22712";"Mobile App";"Silver";"Electronics";"Low";"2024-12-10";10;4766.69
1240;"User_1240";"Male";1988;"2020-10-06";"user1240@example.com";"13139138";"USA";"Los Angeles";"32303";"Referral";"Bronze";"Electronics";"Low";"2024-08-28";16;11291.14
1241;"User_1241";"Female";1981;"2022-11-25";"user1241@example.com";"17814260";"USA";"Los Angeles";"56515";"Social Media";"Gold";"Sports";"Medium";"2024-12-12";13;10423.64
1242;"User_1242";"Female";1984;"2021-07-10";"user1242@example.com";"16631845";"USA";"London";"26004";"Social Media";"Silver";"Home";"Low";"2024-11-25";7;4473.73
1243;"User_1243";"Female";2000;"2022-06-16";"user1243@example.com";"16039583";"UK";"New York";"95698";"Social Media";"Silver";"Electronics";"Medium";"2024-12-06";13;9350.48
1244;"User_1244";"Female";1984;"2023-03-23";"user1244@example.com";"14836136";"Canada";"Los Angeles";"86025";"Social Media";"Bronze";"Home";"Medium";"2024-10-12";6;3783.81
1245;"User_1245";"Female";1998;"2022-11-12";"user1245@example.com";"13114237";"USA";"Sydney";"92099";"Web";"Bronze";"Clothing";"High";"2024-06-14";13;9219.2
1246;"User_1246";"Female";1995;"2021-12-19";"user1246@example.com";"14456668";"USA";"Chicago";"30349";"Web";"Bronze";"Home";"Medium";"2024-11-22";11;6663.66
1247;"User_1247";"Male";1971;"2022-07-20";"user1247@example.com";"18817312";"UK";"New York";"56059";"Mobile App";"Bronze";"Electronics";"Low";"2024-12-03";10;9077.97
1248;"User_1248";"Male";1989;"2020-03-31";"user1248@example.com";"14699956";"UK";"London";"69056";"Mobile App";"Silver";"Home";"Low";"2024-12-07";6;7316.26
1249;"User_1249";"Female";1984;"2021-01-24";"user1249@example.com";"16451498";"USA";"Sydney";"67372";"Web";"Bronze";"Clothing";"Low";"2024-11-29";6;7427.73
1250;"User_1250";"Female";1973;"2023-10-14";"user1250@example.com";"17597062";"Canada";"Sydney";"58805";"Social Media";"Silver";"Sports";"Low";"2024-09-08";14;9058.97
1251;"User_1251";"Female";1991;"2021-07-03";"user1251@example.com";"14413944";"USA";"Chicago";"25685";"Referral";"Bronze";"Electronics";"Low";"2024-09-28";12;6798.22
1252;"User_1252";"Female";1992;"2022-07-19";"user1252@example.com";"19948838";"Canada";"London";"51697";"Mobile App";"Bronze";"Clothing";"Low";"2024-12-10";14;6697.14
1253;"User_1253";"Male";1995;"2023-06-05";"user1253@example.com";"14355033";"Canada";"New York";"86653";"Mobile App";"Gold";"Books";"Low";"2024-11-09";7;8533.11
1254;"User_1254";"Male";1980;"2023-05-10";"user1254@example.com";"18565113";"Canada";"Sydney";"98577";"Social Media";"Gold";"Sports";"Low";"2024-09-04";11;7753.44
1255;"User_1255";"Female";1997;"2023-10-05";"user1255@example.com";"17029396";"USA";"Toronto";"36009";"Web";"Gold";"Sports";"Medium";"2024-12-13";9;9315.41
1256;"User_1256";"Male";1971;"2022-11-27";"user1256@example.com";"17981561";"USA";"Sydney";"29678";"Web";"Gold";"Electronics";"Medium";"2024-06-22";13;7079.04
1257;"User_1257";"Male";1977;"2022-01-02";"user1257@example.com";"15808333";"USA";"Toronto";"46623";"Social Media";"Silver";"Clothing";"Low";"2024-09-25";12;14603.15
1258;"User_1258";"Female";1998;"2021-05-14";"user1258@example.com";"15424960";"UK";"Toronto";"23369";"Mobile App";"Gold";"Books";"Low";"2024-10-16";10;6445.4
1259;"User_1259";"Male";1980;"2022-12-02";"user1259@example.com";"17783211";"UK";"New York";"45519";"Mobile App";"Silver";"Clothing";"Medium";"2023-11-06";5;2912.31
1260;"User_1260";"Female";1987;"2022-05-20";"user1260@example.com";"16237974";"UK";"New York";"84905";"Social Media";"Platinum";"Home";"Low";"2024-09-29";6;5157.67
1261;"User_1261";"Male";1983;"2021-05-31";"user1261@example.com";"19393681";"UK";"Chicago";"52256";"Web";"Bronze";"Electronics";"Low";"2024-11-12";9;7855.49
1262;"User_1262";"Female";1979;"2020-03-08";"user1262@example.com";"19973255";"Canada";"Sydney";"88893";"Mobile App";"Gold";"Home";"Low";"2024-12-23";14;8503.04
1263;"User_1263";"Male";2004;"2020-05-02";"user1263@example.com";"16147382";"USA";"New York";"94419";"Mobile App";"Silver";"Home";"Low";"2024-07-28";9;4832.17
1264;"User_1264";"Male";1978;"2020-12-01";"user1264@example.com";"15234159";"Canada";"New York";"11329";"Web";"Bronze";"Sports";"Low";"2024-10-21";11;8675.91
1265;"User_1265";"Male";2004;"2023-03-22";"user1265@example.com";"18362452";"USA";"Chicago";"41407";"Web";"Bronze";"Sports";"High";"2024-10-28";11;8527.44
1266;"User_1266";"Male";1980;"2022-08-31";"user1266@example.com";"15193322";"USA";"Chicago";"61779";"Referral";"Gold";"Home";"Low";"2024-11-29";8;5233.08
1267;"User_1267";"Male";1981;"2022-02-17";"user1267@example.com";"19468097";"USA";"Sydney";"88074";"Web";"Silver";"Clothing";"High";"2024-09-16";11;8285.14
1268;"User_1268";"Male";1972;"2023-03-31";"user1268@example.com";"13652169";"USA";"London";"28834";"Web";"Platinum";"Electronics";"Low";"2024-11-22";7;5036.56
1269;"User_1269";"Female";1983;"2023-05-22";"user1269@example.com";"19147590";"Canada";"Los Angeles";"57303";"Mobile App";"Bronze";"Electronics";"Medium";"2024-12-27";9;8543.39
1270;"User_1270";"Male";1997;"2023-10-31";"user1270@example.com";"16863430";"USA";"Sydney";"49825";"Web";"Bronze";"Clothing";"Low";"2024-12-21";9;10355.11
1271;"User_1271";"Female";1980;"2021-02-26";"user1271@example.com";"15762405";"USA";"Los Angeles";"87167";"Social Media";"Bronze";"Home";"Low";"2024-07-26";11;8747.41
1272;"User_1272";"Female";1994;"2022-07-27";"user1272@example.com";"14234997";"Canada";"London";"67017";"Web";"Silver";"Electronics";"Low";"2024-02-05";8;7095.86
1273;"User_1273";"Female";1990;"2022-03-14";"user1273@example.com";"15666909";"Canada";"Toronto";"53327";"Mobile App";"Silver";"Sports";"Medium";"2024-11-01";14;11237.21
1274;"User_1274";"Male";1979;"2021-09-25";"user1274@example.com";"14104896";"USA";"Sydney";"79830";"Web";"Silver";"Books";"Medium";"2024-09-29";13;10192.59
1275;"User_1275";"Female";1984;"2023-06-07";"user1275@example.com";"19009066";"USA";"New York";"52424";"Social Media";"Bronze";"Sports";"Low";"2024-11-23";12;7728.56
1276;"User_1276";"Male";1988;"2022-12-18";"user1276@example.com";"14571727";"USA";"Chicago";"69536";"Mobile App";"Bronze";"Clothing";"Low";"2024-12-21";15;10905.2
1277;"User_1277";"Male";1991;"2020-04-05";"user1277@example.com";"18474670";"Canada";"Sydney";"93650";"Web";"Bronze";"Books";"Medium";"2024-10-20";12;8832.53
1278;"User_1278";"Female";1990;"2023-07-09";"user1278@example.com";"14175031";"Canada";"Chicago";"83685";"Referral";"Gold";"Electronics";"High";"2024-08-17";7;5325.16
1279;"User_1279";"Male";2001;"2020-12-19";"user1279@example.com";"19939550";"USA";"Toronto";"57246";"Web";"Bronze";"Electronics";"Medium";"2024-09-15";8;6284.43
1280;"User_1280";"Female";1992;"2023-08-28";"user1280@example.com";"19703844";"Australia";"Chicago";"70638";"Mobile App";"Bronze";"Books";"Low";"2024-12-29";16;11469.16
1281;"User_1281";"Female";1982;"2023-03-05";"user1281@example.com";"17423211";"USA";"Toronto";"33577";"Referral";"Bronze";"Electronics";"Low";"2024-12-22";9;6336.63
1282;"User_1282";"Female";1974;"2022-08-24";"user1282@example.com";"16603632";"USA";"London";"42175";"Mobile App";"Gold";"Books";"Low";"2024-11-23";10;6622.81
1283;"User_1283";"Female";1973;"2022-07-11";"user1283@example.com";"14185948";"USA";"Toronto";"73609";"Mobile App";"Bronze";"Home";"Low";"2024-10-23";12;9544.1
1284;"User_1284";"Male";1997;"2021-04-17";"user1284@example.com";"14942624";"USA";"Los Angeles";"93949";"Web";"Bronze";"Clothing";"Low";"2024-08-19";8;5917.16
1285;"User_1285";"Male";1983;"2021-03-05";"user1285@example.com";"18872756";"Australia";"Sydney";"68587";"Web";"Silver";"Sports";"Low";"2024-05-20";8;3852.03
1286;"User_1286";"Female";1977;"2022-09-01";"user1286@example.com";"19506119";"USA";"Toronto";"13766";"Web";"Platinum";"Books";"Low";"2024-12-17";8;8269.78
1287;"User_1287";"Male";1978;"2021-06-20";"user1287@example.com";"15407975";"USA";"Sydney";"49824";"Referral";"Silver";"Books";"High";"2024-12-29";21;16662.37
1288;"User_1288";"Male";2004;"2023-03-15";"user1288@example.com";"13305318";"USA";"London";"36056";"Referral";"Bronze";"Home";"Medium";"2024-12-26";11;9235.32
1289;"User_1289";"Male";1990;"2020-03-27";"user1289@example.com";"15651787";"USA";"Toronto";"18299";"Web";"Silver";"Sports";"Low";"2024-10-20";14;10592.41
1290;"User_1290";"Male";1987;"2020-04-18";"user1290@example.com";"16809747";"USA";"London";"46331";"Web";"Platinum";"Home";"Low";"2024-06-12";7;4349.04
1291;"User_1291";"Male";2002;"2023-12-17";"user1291@example.com";"13617664";"USA";"Los Angeles";"67223";"Web";"Silver";"Home";"Low";"2024-08-07";10;8920.16
1292;"User_1292";"Male";1977;"2023-09-30";"user1292@example.com";"13708483";"USA";"New York";"53866";"Web";"Bronze";"Clothing";"Medium";"2024-05-14";11;9066.49
1293;"User_1293";"Female";1986;"2023-07-13";"user1293@example.com";"16394959";"USA";"London";"17849";"Web";"Bronze";"Electronics";"Low";"2024-09-01";5;1574.12
