customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date
1077,用户1077,male,2003.0,2020-04-18,user1077@example.com,,CANADA,纽约,N/A,Referral,Bronze,Books,Low,2024-11-29,8.0,6593.8099999999995,2024-11-29
1078,  user 1078  ,F,,2021-09-07,user1078@example.com,16717998,United States,LON,,mobile,Gold,Clothing,medium,2024-08-27,12.0,8437.93,2024-08-27
1079,User_1079,未知,1983.0,2023-06-22,user1079@example.com,13421864,United States,New York,N/A,Social Media,,Home,low,2024-10-10,11.0,7701.0199999999995,2024-10-10
1080,  用户1080  ,F,2004.0,2020-07-08,user1080@example.com,17756229,Australia,LON,,,Gold,Books,High,2024-12-23,18.0,15176.94,2024-12-23
1081,USER-1081,Female,2001.0,2020-10-17,user1081@example.com,15508891,,Los Angeles,00000,Social Media,silver,Clothing,medium,2024-07-10,13.0,5493.63,2024-07-10
1082,用户1082,未知,1978.0,2022-04-16,user1082@example.com,16258774,美国,SYD,00000,,bronze,Clothing,high,2024-10-28,7.0,4142.28,2024-10-28
1083,user 1083,,1994.0,2022-07-28,user1083@example.com,13719832,US,Los Angeles,00000,Mobile App,silver,Clothing,high,2024-08-15,8.0,8928.93,2024-08-15
1084,user 1084,,1980.0,2020-02-23,user1084@example.com,18652367,,SYD,78111,Social Media,Silver,Books,,2024-10-09,9.0,7160.92,2024-10-09
1085,用户1085,M,2004.0,2020-07-11,user1085@example.com,18312581,Australia,SYD,N/A,web,,Clothing,High,2024-12-07,8.0,5788.96,2024-12-07
1086,USER-1086,,1970.0,2020-01-29,user1086@example.com,16255103,US,New York City,00000,Web,silver,Electronics,Low,2024-12-29,11.0,8876.64,2024-12-29
1087,用户1087,Female,2002.0,2023-10-19,user1087@example.com,14306594,美国,New York,17371,Web,Silver,Home,medium,2024-12-21,10.0,5836.1,2024-12-21
1088,USER-1088,M,1989.0,2020-08-30,user1088@example.com,19204144,美国,New York City,96005,web,silver,Clothing,Medium,2024-12-20,6.0,4900.83,2024-12-20
1089,USER-1089,male,1988.0,2021-11-15,user1089@example.com,14018130,GB,NY,67514,Mobile App,,Clothing,Medium,2024-11-20,13.0,8887.16,2024-11-20
86,USER-1090,Female,1982.0,2023-01-14,user1090@example.com,14874512,UK,SYD,,Referral,Platinum,Clothing,Low,2024-09-02,9.0,5018.2,2024-09-02
1091,用户1091,未知,1991.0,2023-05-08,user1091@example.com,13425039,USA,Sydney,N/A,Mobile App,VIP,Books,,2024-10-22,9.0,5250.51,2024-10-22
1092,user 1092,未知,,2023-01-05,user1092@example.com,19261298,CANADA,New York City,23331,web,,Clothing,,2024-12-25,9.0,6491.255400052617,2024-12-25
1093,用户1093,M,1988.0,2022-02-18,user1093@example.com,18507578,AU,LON,64478,mobile,Platinum,,high,2024-11-27,11.0,9295.55,2024-11-27
1094,User_1094,F,,2021-10-27,user1094@example.com,17382802,GB,London,,Referral,Silver,Books,High,2024-06-14,11.0,10124.95,2024-06-14
1095,user 1095,male,1996.0,2021-03-02,user1095@example.com,18223657,USA,London,N/A,Web,Platinum,Electronics,high,2024-12-24,10.0,3680.18,2024-12-24
1096,USER-1096,Female,1975.0,2023-05-28,user1096@example.com,16689105,GB,New York City,N/A,Mobile App,,Home,,2024-10-14,9.0,6391.04,2024-10-14
1097,User_1097,female,2004.0,2020-02-21,user1097@example.com,15312466,AU,New York City,N/A,web,VIP,Books,Medium,2024-11-20,14.0,13284.69,2024-11-20
1098,USER-1098,Female,1976.0,2023-09-02,user1098@example.com,15667502,United States,Sydney,70739,,VIP,Sports,,2024-12-06,8.0,5296.87,2024-12-06
1099,user 1099,Male,1994.0,2021-10-13,user1099@example.com,19652893,,Sydney,50874,web,Bronze,Books,Medium,2024-12-03,11.0,231433.48,2024-12-03
1100,USER-1100,F,1993.0,2021-01-15,user1100@example.com,15689792,GB,纽约,,Mobile App,Silver,,Medium,2024-10-20,9.0,7178.49,2024-10-20
59,用户1101,male,1973.0,2020-10-31,user1101@example.com,13746599,UK,Sydney,,web,VIP,,medium,2024-12-14,10.0,7101.62,2024-12-14
1102,用户1102,M,1980.0,2021-03-04,user1102@example.com,16478382,United States,Sydney,,Mobile App,Bronze,Clothing,Low,2024-08-10,6.0,3949.4199999999996,2024-08-10
1103,USER-1103,未知,1997.0,2021-06-21,user1103@example.com,16669504,CANADA,New York,N/A,Referral,Platinum,Electronics,Medium,2024-11-10,11.0,7272.129999999999,2024-11-10
1104,USER-1104,male,1998.0,2023-04-02,user1104@example.com,17668008,UK,纽约,00000,Web,Platinum,Books,High,2024-11-29,10.0,5607.71,2024-11-29
1105,  User_1105  ,,1983.0,2020-12-13,user1105@example.com,18469989,美国,New York City,43040,Social Media,silver,Electronics,High,2024-12-01,13.0,14137.42,2024-12-01
1106,用户1106,M,1972.0,2023-01-21,user1106@example.com,17133547,USA,LON,31164,Social Media,silver,Clothing,High,2024-12-06,5.0,3388.3,2024-12-06
1107,user 1107,M,1984.0,2020-12-23,user1107@example.com,19211946,Australia,LA,37241,Referral,,Home,,2024-10-24,9.0,3301.3,2024-10-24
1108,用户1108,Female,1992.0,2023-07-25,user1108@example.com,15168657,UK,Sydney,52832,mobile,Silver,Clothing,,2024-11-17,8.0,7886.46,2024-11-17
1109,user 1109,M,1987.0,2021-01-25,user1109@example.com,14682464,US,SYD,,Social Media,,Clothing,Low,2025-12-31,9.0,5018.39,2025-12-31
1110,user 1110,female,1996.0,2022-03-30,,,UK,Sydney,N/A,Mobile App,Bronze,Electronics,Medium,2024-09-13,10.0,11280.61,2024-09-13
1111,user 1111,,2003.0,2021-03-02,user1111@example.com,18151643,GB,NY,84229,mobile,VIP,Home,medium,2024-12-16,10.0,6484.64,2024-12-16
1112,USER-1112,F,1995.0,2020-03-11,user1112@example.com,15598680,Australia,New York City,N/A,,Platinum,Clothing,,2024-08-24,16.0,13063.37,2024-08-24
1113,User_1113,,1978.0,2022-07-08,,14885386,AU,Los Angeles,N/A,Web,Gold,Sports,Medium,2024-11-27,7.0,4611.58,2024-11-27
1114,USER-1114,male,1996.0,2021-05-22,user1114@example.com,18436275,UK,London,,web,silver,Home,Low,2024-10-12,8.0,4466.2300000000005,2024-10-12
1115,User_1115,F,1985.0,2023-04-25,user1115@example.com,16549750,UK,London,,Mobile App,,Books,Low,2024-12-23,7.0,4297.51,2024-12-23
1116,用户1116,,1986.0,2022-07-30,user1116@example.com,18505399,AU,纽约,,Referral,Platinum,Home,Medium,2025-12-31,6.0,1818.9199999999998,2025-12-31
1117,User_1117,未知,1973.0,2023-07-25,user1117@example.com,18418837,US,NY,17370,Mobile App,,Books,Low,2024-12-29,11.0,6019.43,2024-12-29
23,User_1118,Male,1971.0,2020-08-09,user1118@example.com,14077411,United States,Los Angeles,N/A,mobile,silver,,medium,2024-07-04,11.0,6874.58,2024-07-04
1119,User_1119,Female,1976.0,2021-01-17,user1119@example.com,15529448,美国,New York City,,,VIP,Electronics,High,2024-08-31,6.0,2515.18,2024-08-31
1120,用户1120,M,1995.0,2021-01-24,user1120@example.com,18986209,AU,Los Angeles,00000,mobile,Silver,Books,medium,2024-12-06,9.0,5881.818002714381,2024-12-06
1121,用户1121,male,1977.0,2020-01-19,user1121@example.com,19633645,CANADA,Sydney,N/A,Social Media,,Books,,2024-12-06,7.0,4309.96,2024-12-06
1122,user 1122,female,1987.0,2023-10-12,user1122@example.com,19068933,United States,New York,50696,Web,Silver,Clothing,Low,2024-11-09,18.0,13209.72,2024-11-09
1123,user 1123,F,2002.0,2022-05-11,user1123@example.com,15288797,GB,London,,Web,bronze,,Medium,2024-11-02,10.0,7463.12,2024-11-02
1124,User_1124,F,1978.0,2022-04-23,user1124@example.com,15451404,,London,00000,,VIP,Books,high,2024-07-28,5.0,2885.9700000000003,2024-07-28
1125,用户1125,F,2002.0,2022-02-08,user1125@example.com,14169462,CANADA,SYD,00000,Web,Gold,Home,low,2024-07-29,10.0,10999.119999999999,2024-07-29
1126,用户1126,male,1987.0,2023-12-15,user1126@example.com,15581421,,纽约,00000,Referral,Bronze,Electronics,high,2024-12-17,20.0,13705.41,2024-12-17
1127,user 1127,Female,2000.0,2022-06-09,user1127@example.com,16775675,美国,New York City,N/A,mobile,bronze,Sports,low,2024-11-17,10.0,6517.46,2024-11-17
1128,User_1128,未知,1973.0,2020-01-22,user1128@example.com,13977748,GB,SYD,N/A,web,VIP,Electronics,High,2024-12-07,9.0,5281.49,2024-12-07
1129,用户1129,,1975.0,2021-05-17,user1129@example.com,17254096,GB,SYD,00000,Social Media,Platinum,Books,High,2024-04-26,9.0,6998.339999999999,2024-04-26
1130,User_1130,M,1985.0,2020-08-07,user1130@example.com,19789415,Australia,纽约,88002,Mobile App,VIP,Clothing,low,2024-11-16,10.0,10427.94,2024-11-16
1131,USER-1131,未知,1978.0,2022-08-11,,,AU,New York,,web,Platinum,Sports,high,2024-12-21,9.0,408471.54,2024-12-21
1132,USER-1132,未知,1974.0,2022-12-12,user1132@example.com,14966673,United States,Sydney,00000,Web,,Electronics,High,2024-12-22,9.0,5357.8,2024-12-22
1133,USER-1133,male,,2022-07-13,user1133@example.com,16294854,United States,Los Angeles,N/A,Referral,Gold,Books,Medium,2024-12-18,14.0,7485.62,2024-12-18
1134,user 1134,Female,1972.0,2020-01-29,user1134@example.com,16383395,US,New York,00000,Web,bronze,Clothing,Low,2024-10-15,9.0,9178.94,2024-10-15
1135,用户1135,,2004.0,2021-09-14,user1135@example.com,18176515,AU,Los Angeles,46133,Social Media,Silver,Home,Medium,2024-09-01,11.0,6501.6,2024-09-01
1136,user 1136,Female,1982.0,2022-06-22,user1136@example.com,16484138,United States,LA,00000,web,Platinum,Books,,2024-12-28,10.0,6429.03,2024-12-28
1137,用户1137,未知,1989.0,2020-06-23,user1137@example.com,,美国,New York City,00000,web,VIP,Sports,high,2024-10-15,13.0,9062.35,2024-10-15
1138,用户1138,,1990.0,2023-03-05,user1138@example.com,17501556,UK,LA,N/A,Mobile App,Bronze,Electronics,low,2024-04-30,4.0,1154.6599999999999,2024-04-30
1139,用户1139,F,,2023-05-03,user1139@example.com,13156452,USA,LA,,Web,Gold,Electronics,medium,2024-08-20,8.0,7989.97,2024-08-20
1140,User_1140,F,1978.0,2022-10-13,user1140@example.com,16338500,CANADA,纽约,N/A,web,,Home,Low,2024-12-28,12.0,5522.38,2024-12-28
1141,用户1141,male,1984.0,2022-04-18,user1141@example.com,,United States,Los Angeles,N/A,,,Electronics,medium,2025-12-31,12.0,8290.75,2025-12-31
1142,USER-1142,Male,1991.0,2023-12-22,user1142@example.com,17077256,United States,NY,00000,web,Silver,Home,Low,2024-09-20,10.0,8307.55,2024-09-20
1143,User_1143,male,1985.0,2022-08-09,user1143@example.com,19216831,美国,New York,N/A,Social Media,Silver,,medium,2024-11-26,12.0,6172.6900000000005,2024-11-26
1144,用户1144,M,1981.0,2023-10-23,user1144@example.com,16442689,USA,Los Angeles,,Web,silver,Home,high,2024-11-09,8.0,6337.09,2024-11-09
1145,User_1145,Female,1992.0,2020-06-19,user1145@example.com,,GB,LA,,web,Silver,Home,Medium,2024-11-10,9.0,6378.71,2024-11-10
1146,User_1146,male,1974.0,2023-04-28,user1146@example.com,17266649,USA,LON,00000,mobile,Gold,Clothing,high,2024-12-08,12.0,6757.81,2024-12-08
1147,USER-1147,Male,1983.0,2023-01-20,user1147@example.com,19572342,AU,纽约,,web,Platinum,Electronics,low,2024-12-17,10.0,4740.78,2024-12-17
1148,用户1148,F,1996.0,2020-05-16,user1148@example.com,19715206,AU,Los Angeles,N/A,Mobile App,Silver,,low,2024-11-27,14.0,256434.79,2024-11-27
1149,user 1149,Female,,2022-03-24,user1149@example.com,17678235,,New York City,00000,,Silver,,Medium,2024-08-13,13.0,8732.68,2024-08-13
1150,user 1150,Female,2003.0,2020-11-18,user1150@example.com,,美国,Los Angeles,89823,web,Bronze,,Medium,2024-11-12,-1.0,-1000.0,2024-11-12
1151,用户1151,Female,,2021-03-04,user1151@example.com,17313653,United States,New York City,78876,,silver,Home,low,2024-08-04,4.0,3458.74,2024-08-04
1152,USER-1152,male,1974.0,2022-04-29,user1152@example.com,18362141,美国,纽约,,Referral,bronze,Books,Low,2024-12-21,6.0,-404.96000000000026,2024-12-21
1153,USER-1153,Male,1971.0,2021-08-10,user1153@example.com,16695270,美国,London,59646,Social Media,Gold,Home,High,2024-10-06,12.0,7772.860000000001,2024-10-06
1154,USER-1154,Female,1982.0,2023-03-16,user1154@example.com,14132784,,纽约,,Mobile App,bronze,Books,low,2024-12-13,8.0,3431.8,2024-12-13
1155,用户1155,female,1995.0,2022-07-27,user1155@example.com,13135658,美国,Sydney,00000,Web,bronze,,High,2024-10-08,8.0,6580.443816379556,2024-10-08
1156,User_1156,M,1991.0,2023-07-22,user1156@example.com,19628607,US,SYD,65371,Mobile App,bronze,Home,,2024-09-09,10.0,463509.83999999997,2024-09-09
1157,User_1157,male,1997.0,2022-07-03,user1157@example.com,19982312,United States,New York,N/A,,,Sports,High,2024-11-18,7.0,3508.66,2024-11-18
1158,user 1158,未知,1995.0,2023-04-06,,19101126,UK,SYD,N/A,Web,,Books,medium,2024-10-30,9.0,5591.58,2024-10-30
1159,USER-1159,,1982.0,2022-10-16,user1159@example.com,19372366,GB,纽约,,web,Bronze,,Low,2024-11-14,16.0,14913.54,2024-11-14
1160,User_1160,female,1991.0,2021-02-22,user1160@example.com,18277683,US,Sydney,,mobile,Gold,Clothing,high,2024-04-29,9.0,40407.86,2024-04-29
1161,USER-1161,未知,2030.0,2020-08-23,user1161@example.com,19843887,AU,LON,00000,Web,silver,Clothing,medium,2024-11-23,11.0,8907.66,2024-11-23
1162,USER-1162,female,1991.0,2020-03-25,user1162@example.com,13843841,Australia,New York City,81576,,VIP,Clothing,,2024-11-28,15.0,285155.6402689914,2024-11-28
90,  USER-1163  ,M,1970.0,2021-09-18,user1163@example.com,19455758,CANADA,LON,00000,Web,Silver,,medium,2024-11-14,13.0,13015.45,2024-11-14
1164,user 1164,Male,1992.0,2021-05-05,,16512181,美国,New York City,N/A,Referral,Bronze,,low,2024-05-01,9.0,9388.49,2024-05-01
1165,USER-1165,female,1992.0,2020-11-08,user1165@example.com,17624296,UK,New York City,31398,,Gold,Books,low,2024-12-13,6.0,5144.67,2024-12-13
1166,user 1166,未知,1996.0,2023-08-19,,17654159,US,New York City,,Web,,Clothing,high,2024-12-02,10.0,217193.7,2024-12-02
1167,user 1167,F,1976.0,2020-12-12,user1167@example.com,13493387,AU,Sydney,00000,Referral,,Clothing,medium,2024-10-10,9.0,11528.06,2024-10-10
1168,USER-1168,Male,2000.0,2020-10-22,user1168@example.com,18328257,UK,Sydney,,Web,Silver,,Medium,2024-11-01,10.0,12404.18,2024-11-01
1169,用户1169,Female,1982.0,2023-11-25,user1169@example.com,14767772,AU,New York City,83755,web,Gold,Sports,Medium,2024-10-20,9.0,8342.27,2024-10-20
1170,User_1170,Female,1971.0,2020-05-13,user1170@example.com,18369488,CANADA,Sydney,61448,Social Media,bronze,Home,medium,2024-10-15,13.0,5451.59,2024-10-15
1171,user 1171,female,1975.0,2022-04-13,user1171@example.com,13742677,US,Sydney,00000,web,VIP,Electronics,low,2024-11-26,12.0,438622.74,2024-11-26
1172,USER-1172,male,1972.0,2023-10-10,user1172@example.com,18029052,USA,New York,93168,,Bronze,,high,2024-12-17,-1.0,-1000.0,2024-12-17
1173,User_1173,Female,1993.0,2023-06-18,,18307079,GB,Sydney,N/A,Web,Bronze,,Medium,2024-12-17,7.0,5093.499999999999,2024-12-17
1174,USER-1174,M,1993.0,2020-06-01,user1174@example.com,13343048,United States,NY,00000,web,VIP,Home,low,2024-11-11,6.0,7544.2,2024-11-11
1175,User_1175,M,2003.0,2021-12-23,user1175@example.com,16441220,CANADA,London,,Web,,Books,Low,2024-11-28,9.0,3838.92,2024-11-28
1176,USER-1176,未知,1985.0,2023-04-20,,,Australia,Los Angeles,00000,Referral,,Sports,Low,2024-12-20,12.0,10860.359999999999,2024-12-20
1177,User_1177,F,1978.0,2021-04-25,user1177@example.com,19408209,CANADA,Los Angeles,00000,,,,Low,2024-12-09,14.0,14206.39,2024-12-09
1178,用户1178,female,1987.0,2020-12-10,user1178@example.com,,AU,LA,91788,,Gold,Clothing,Low,2024-04-20,15.0,10584.91,2024-04-20
1179,User_1179,M,1975.0,2022-12-29,user1179@example.com,13206753,Australia,Sydney,24175,Social Media,bronze,,Medium,2024-11-07,8.0,3497.92,2024-11-07
1180,user 1180,female,2000.0,2020-09-30,user1180@example.com,13097899,Australia,NY,,Social Media,Platinum,Clothing,high,2024-11-18,-1.0,-1000.0,2024-11-18
1181,USER-1181,male,1993.0,2020-01-15,user1181@example.com,16801478,UK,Los Angeles,00000,Web,Platinum,Books,,2024-12-28,7.0,6470.18,2024-12-28
1182,USER-1182,female,1978.0,2023-11-12,user1182@example.com,19207297,US,LON,37856,,,Home,high,2024-12-18,9.0,5398.81,2024-12-18
1183,user 1183,Male,1985.0,2022-12-28,user1183@example.com,14428778,CANADA,LA,00000,Social Media,Platinum,,Low,2024-05-26,6.0,4566.02,2024-05-26
1184,User_1184,M,1989.0,2021-06-08,user1184@example.com,13781622,美国,NY,N/A,Mobile App,Gold,Home,High,2024-12-25,-1.0,-1000.0,2024-12-25
1185,User_1185,F,1979.0,2021-09-08,user1185@example.com,14886214,,纽约,00000,Mobile App,Platinum,Home,Medium,2024-11-22,15.0,9538.039999999999,2024-11-22
1186,user 1186,未知,1978.0,2021-04-29,user1186@example.com,14166730,US,NY,21772,mobile,VIP,Sports,low,2024-07-05,6.0,1070.79,2024-07-05
1187,User_1187,female,1982.0,2021-10-14,user1187@example.com,14635471,美国,LON,00000,Mobile App,,,High,2024-08-13,12.0,7154.87,2024-08-13
1188,用户1188,Female,1979.0,2020-03-13,user1188@example.com,,CANADA,London,42966,Referral,,Sports,high,2024-10-19,8.0,5968.97,2024-10-19
1189,User_1189,male,,2022-03-01,user1189@example.com,14291571,USA,SYD,52598,Social Media,,Electronics,medium,2024-11-24,11.0,8393.369999999999,2024-11-24
1190,用户1190,未知,1990.0,2020-07-15,user1190@example.com,14501178,,Los Angeles,96006,mobile,,Electronics,medium,2024-12-20,17.0,11167.17,2024-12-20
1191,User_1191,Male,2000.0,2023-12-28,user1191@example.com,13881798,US,Sydney,N/A,Web,bronze,Clothing,Medium,2024-12-05,7.0,5922.070000000001,2024-12-05
1192,user 1192,未知,1986.0,2021-10-26,user1192@example.com,17928297,美国,SYD,00000,Web,Platinum,Books,High,2024-12-16,11.0,6934.64,2024-12-16
1193,用户1193,M,1997.0,2021-11-28,user1193@example.com,14052605,USA,LA,54130,,silver,Clothing,low,2024-12-05,12.0,5568.57,2024-12-05
1194,user 1194,Female,1987.0,2022-05-01,user1194@example.com,18863933,UK,New York,35791,Mobile App,Bronze,Sports,Medium,2024-11-16,5.0,3540.27,2024-11-16
1195,用户1195,Male,1974.0,2023-10-22,user1195@example.com,17661893,US,LA,00000,Web,Gold,Clothing,High,2024-12-18,12.0,5869.43,2024-12-18
1196,User_1196,male,1985.0,2023-10-16,user1196@example.com,16833263,GB,LON,,,Gold,Sports,Medium,2024-11-15,5.0,4655.96,2024-11-15
1197,User_1197,Female,1994.0,2020-09-26,user1197@example.com,17917326,Australia,LON,00000,Social Media,bronze,Clothing,low,2024-11-14,9.0,5162.7699999999995,2024-11-14
1198,user 1198,未知,1988.0,2021-04-11,user1198@example.com,19118686,CANADA,SYD,36928,Web,Silver,,High,2024-08-12,7.0,6842.05,2024-08-12
1199,User_1199,F,1994.0,2022-10-10,user1199@example.com,14439302,,Los Angeles,00000,Web,VIP,Home,medium,2024-12-23,10.0,11113.060000000001,2024-12-23
1200,用户1200,未知,1977.0,2023-07-20,user1200@example.com,18917738,,Sydney,,Web,bronze,Clothing,medium,2024-08-06,10.0,7299.95,2024-08-06
1201,User_1201,male,1982.0,2021-06-01,user1201@example.com,13067691,,New York,N/A,web,Platinum,Clothing,Medium,2025-12-31,8.0,5972.25,2025-12-31
1202,用户1202,male,1987.0,2020-10-11,user1202@example.com,15143181,UK,SYD,29581,Referral,Bronze,Sports,low,2024-12-01,17.0,13755.49,2024-12-01
1203,user 1203,Male,1994.0,2023-07-31,user1203@example.com,17388037,美国,Los Angeles,00000,web,Platinum,Home,high,2024-12-20,9.0,9338.630000000001,2024-12-20
1204,User_1204,male,1983.0,2020-01-21,user1204@example.com,19011687,,New York,N/A,Referral,Silver,Clothing,high,2024-12-04,12.0,8945.039999999999,2024-12-04
1205,USER-1205,male,,2023-05-30,user1205@example.com,14832894,Australia,New York City,,mobile,bronze,Electronics,,2024-12-30,9.0,4567.75,2024-12-30
1206,用户1206,female,1977.0,2022-12-18,user1206@example.com,14784183,UK,NY,00000,,Platinum,Sports,High,2024-11-05,8.0,5305.37,2024-11-05
1207,用户1207,female,1970.0,2023-05-08,user1207@example.com,19681190,Australia,New York City,00000,web,bronze,Sports,High,2024-12-24,8.0,6245.51,2024-12-24
1208,user 1208,male,,2021-12-08,user1208@example.com,,USA,New York,,web,,Books,Low,2024-07-20,6.0,4486.4,2024-07-20
1209,user 1209,female,1972.0,2020-10-09,user1209@example.com,15361615,AU,LA,60906,Web,Silver,Books,medium,2024-12-20,15.0,9368.38,2024-12-20
1210,USER-1210,Female,1985.0,2023-01-15,user1210@example.com,15295267,USA,LON,,,Gold,,medium,2025-12-31,13.0,7169.84,2025-12-31
1211,USER-1211,male,1980.0,2021-11-20,user1211@example.com,15977004,美国,Los Angeles,N/A,Web,VIP,Books,low,2024-12-03,10.0,6950.889999999999,2024-12-03
1212,用户1212,male,1986.0,2020-08-11,user1212@example.com,17312412,United States,SYD,00000,Social Media,Bronze,Sports,,2024-11-30,17.0,10720.532548634688,2024-11-30
1213,user 1213,未知,2004.0,2021-03-22,user1213@example.com,14158437,AU,SYD,44159,,bronze,Electronics,low,2024-09-10,8.0,7547.98,2024-09-10
1214,user 1214,female,2000.0,2022-11-13,user1214@example.com,13943939,US,New York City,N/A,Social Media,Gold,Clothing,High,2024-03-19,7.0,7372.48,2024-03-19
